"id","cs","alt","choice","none","batteryL","weightL","priceL","soundL","battery_8h","battery_10h","battery_12h","battery_14h","weight_400g","weight_500g","weight_600g","price_70e","price_90e","price_110e","price_130e","sound_3.5s","sound_4s","sound_4.5s"
21,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,12,1,0,0,16,400,110,4.5,-1,-1,-1,-1,1,0,0,0,0,1,0,0,0,1
21,12,2,1,0,16,500,70,4.5,-1,-1,-1,-1,0,1,0,1,0,0,0,0,0,1
21,12,3,0,0,14,700,90,5,0,0,0,1,-1,-1,-1,0,1,0,0,-1,-1,-1
21,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,0,0,10,500,150,3.5,0,1,0,0,0,1,0,-1,-1,-1,-1,1,0,0
22,1,2,0,0,12,600,130,4,0,0,1,0,0,0,1,0,0,0,1,0,1,0
22,1,3,1,0,8,500,90,5,1,0,0,0,0,1,0,0,1,0,0,-1,-1,-1
22,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,1,0,0,10,500,110,4,0,1,0,0,0,1,0,0,0,1,0,0,1,0
22,2,2,0,0,12,700,70,4.5,0,0,1,0,-1,-1,-1,1,0,0,0,0,0,1
22,2,3,1,0,14,400,110,5,0,0,0,1,1,0,0,0,0,1,0,-1,-1,-1
22,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,1,0,0,16,700,150,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0
22,3,2,0,0,12,600,70,3.5,0,0,1,0,0,0,1,1,0,0,0,1,0,0
22,3,3,1,0,10,700,70,5,0,1,0,0,-1,-1,-1,1,0,0,0,-1,-1,-1
22,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,4,1,0,0,14,500,90,3.5,0,0,0,1,0,1,0,0,1,0,0,1,0,0
22,4,2,1,0,10,700,110,3.5,0,1,0,0,-1,-1,-1,0,0,1,0,1,0,0
22,4,3,0,0,8,400,130,4,1,0,0,0,1,0,0,0,0,0,1,0,1,0
22,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,5,1,0,0,8,400,90,4.5,1,0,0,0,1,0,0,0,1,0,0,0,0,1
22,5,2,0,0,16,400,150,4,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,0,1,0
22,5,3,1,0,14,600,70,4,0,0,0,1,0,0,1,1,0,0,0,0,1,0
22,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6,1,0,0,12,600,150,4.5,0,0,1,0,0,0,1,-1,-1,-1,-1,0,0,1
22,6,2,0,0,16,500,130,4,-1,-1,-1,-1,0,1,0,0,0,0,1,0,1,0
22,6,3,1,0,12,500,110,5,0,0,1,0,0,1,0,0,0,1,0,-1,-1,-1
22,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,7,1,1,0,10,600,110,5,0,1,0,0,0,0,1,0,0,1,0,-1,-1,-1
22,7,2,0,0,8,700,150,3.5,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,0,0
22,7,3,0,0,14,400,130,4.5,0,0,0,1,1,0,0,0,0,0,1,0,0,1
22,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,8,1,1,0,8,600,90,3.5,1,0,0,0,0,0,1,0,1,0,0,1,0,0
22,8,2,0,0,8,700,130,4.5,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,1
22,8,3,0,0,16,500,110,5,-1,-1,-1,-1,0,1,0,0,0,1,0,-1,-1,-1
22,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,9,1,0,0,8,600,90,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0
22,9,2,0,0,10,400,150,4.5,0,1,0,0,1,0,0,-1,-1,-1,-1,0,0,1
22,9,3,1,0,16,500,70,5,-1,-1,-1,-1,0,1,0,1,0,0,0,-1,-1,-1
22,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,10,1,1,0,10,700,70,4,0,1,0,0,-1,-1,-1,1,0,0,0,0,1,0
22,10,2,0,0,12,500,150,3.5,0,0,1,0,0,1,0,-1,-1,-1,-1,1,0,0
22,10,3,0,0,14,600,90,4.5,0,0,0,1,0,0,1,0,1,0,0,0,0,1
22,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,11,1,0,0,10,500,70,3.5,0,1,0,0,0,1,0,1,0,0,0,1,0,0
22,11,2,0,0,16,600,130,5,-1,-1,-1,-1,0,0,1,0,0,0,1,-1,-1,-1
22,11,3,1,0,14,700,110,4.5,0,0,0,1,-1,-1,-1,0,0,1,0,0,0,1
22,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,12,1,0,0,12,400,130,5,0,0,1,0,1,0,0,0,0,0,1,-1,-1,-1
22,12,2,1,0,16,700,110,4,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0
22,12,3,0,0,8,400,150,4,1,0,0,0,1,0,0,-1,-1,-1,-1,0,1,0
22,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,1,0,0,12,400,110,3.5,0,0,1,0,1,0,0,0,0,1,0,1,0,0
23,1,2,0,0,8,700,70,4,1,0,0,0,-1,-1,-1,1,0,0,0,0,1,0
23,1,3,1,0,16,500,90,5,-1,-1,-1,-1,0,1,0,0,1,0,0,-1,-1,-1
23,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,1,0,0,14,500,150,4.5,0,0,0,1,0,1,0,-1,-1,-1,-1,0,0,1
23,2,2,0,0,14,600,110,3.5,0,0,0,1,0,0,1,0,0,1,0,1,0,0
23,2,3,1,0,10,400,70,3.5,0,1,0,0,1,0,0,1,0,0,0,1,0,0
23,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,1,0,0,8,600,150,4.5,1,0,0,0,0,0,1,-1,-1,-1,-1,0,0,1
23,3,2,0,0,10,700,130,3.5,0,1,0,0,-1,-1,-1,0,0,0,1,1,0,0
23,3,3,1,0,12,500,90,5,0,0,1,0,0,1,0,0,1,0,0,-1,-1,-1
23,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,4,1,1,0,12,400,70,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0
23,4,2,0,0,14,700,130,4,0,0,0,1,-1,-1,-1,0,0,0,1,0,1,0
23,4,3,0,0,16,600,90,5,-1,-1,-1,-1,0,0,1,0,1,0,0,-1,-1,-1
23,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,5,1,1,0,16,600,70,5,-1,-1,-1,-1,0,0,1,1,0,0,0,-1,-1,-1
23,5,2,0,0,10,700,110,4.5,0,1,0,0,-1,-1,-1,0,0,1,0,0,0,1
23,5,3,0,0,10,500,130,4.5,0,1,0,0,0,1,0,0,0,0,1,0,0,1
23,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,1,0,0,12,700,90,3.5,0,0,1,0,-1,-1,-1,0,1,0,0,1,0,0
23,6,2,0,0,8,500,150,4,1,0,0,0,0,1,0,-1,-1,-1,-1,0,1,0
23,6,3,1,0,14,400,150,5,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1
23,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7,1,0,0,14,400,90,4.5,0,0,0,1,1,0,0,0,1,0,0,0,0,1
23,7,2,1,0,16,400,70,4.5,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,1
23,7,3,0,0,8,600,130,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0
23,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,1,0,0,14,400,130,3.5,0,0,0,1,1,0,0,0,0,0,1,1,0,0
23,8,2,0,0,10,600,110,4,0,1,0,0,0,0,1,0,0,1,0,0,1,0
23,8,3,1,0,12,700,70,3.5,0,0,1,0,-1,-1,-1,1,0,0,0,1,0,0
23,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,9,1,0,0,8,700,110,4.5,1,0,0,0,-1,-1,-1,0,0,1,0,0,0,1
23,9,2,1,0,16,600,90,3.5,-1,-1,-1,-1,0,0,1,0,1,0,0,1,0,0
23,9,3,0,0,12,500,150,5,0,0,1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1
23,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,10,1,1,0,14,600,90,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0
23,10,2,0,0,8,400,110,3.5,1,0,0,0,1,0,0,0,0,1,0,1,0,0
23,10,3,0,0,12,500,130,5,0,0,1,0,0,1,0,0,0,0,1,-1,-1,-1
23,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,11,1,0,0,10,700,90,5,0,1,0,0,-1,-1,-1,0,1,0,0,-1,-1,-1
23,11,2,0,0,16,600,150,5,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1
23,11,3,1,0,16,500,110,4.5,-1,-1,-1,-1,0,1,0,0,0,1,0,0,0,1
23,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,12,1,0,0,8,400,130,3.5,1,0,0,0,1,0,0,0,0,0,1,1,0,0
23,12,2,1,0,12,500,70,4.5,0,0,1,0,0,1,0,1,0,0,0,0,0,1
23,12,3,0,0,14,700,90,4,0,0,0,1,-1,-1,-1,0,1,0,0,0,1,0
23,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,1,0,0,10,700,90,3.5,0,1,0,0,-1,-1,-1,0,1,0,0,1,0,0
38,1,2,0,0,12,600,130,4,0,0,1,0,0,0,1,0,0,0,1,0,1,0
38,1,3,1,0,16,500,110,5,-1,-1,-1,-1,0,1,0,0,0,1,0,-1,-1,-1
38,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2,1,0,0,12,500,150,5,0,0,1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1
38,2,2,0,0,14,700,150,4.5,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,0,0,1
38,2,3,1,0,14,400,70,4,0,0,0,1,1,0,0,1,0,0,0,0,1,0
38,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,3,1,0,0,8,600,130,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0
38,3,2,0,0,10,400,70,5,0,1,0,0,1,0,0,1,0,0,0,-1,-1,-1
38,3,3,1,0,12,600,90,4.5,0,0,1,0,0,0,1,0,1,0,0,0,0,1
38,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,4,1,0,0,10,400,150,3.5,0,1,0,0,1,0,0,-1,-1,-1,-1,1,0,0
38,4,2,1,0,10,700,110,4,0,1,0,0,-1,-1,-1,0,0,1,0,0,1,0
38,4,3,0,0,8,500,70,4.5,1,0,0,0,0,1,0,1,0,0,0,0,0,1
38,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,5,1,1,0,16,400,90,4.5,-1,-1,-1,-1,1,0,0,0,1,0,0,0,0,1
38,5,2,0,0,8,700,90,3.5,1,0,0,0,-1,-1,-1,0,1,0,0,1,0,0
38,5,3,0,0,16,600,130,5,-1,-1,-1,-1,0,0,1,0,0,0,1,-1,-1,-1
38,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,6,1,0,0,8,500,150,4,1,0,0,0,0,1,0,-1,-1,-1,-1,0,1,0
38,6,2,0,0,12,600,150,4.5,0,0,1,0,0,0,1,-1,-1,-1,-1,0,0,1
38,6,3,1,0,14,600,110,3.5,0,0,0,1,0,0,1,0,0,1,0,1,0,0
38,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,7,1,0,0,12,400,90,4,0,0,1,0,1,0,0,0,1,0,0,0,1,0
38,7,2,0,0,10,500,110,5,0,1,0,0,0,1,0,0,0,1,0,-1,-1,-1
38,7,3,1,0,14,700,70,4,0,0,0,1,-1,-1,-1,1,0,0,0,0,1,0
38,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,8,1,1,0,16,500,70,3.5,-1,-1,-1,-1,0,1,0,1,0,0,0,1,0,0
38,8,2,0,0,8,600,90,5,1,0,0,0,0,0,1,0,1,0,0,-1,-1,-1
38,8,3,0,0,10,400,130,4.5,0,1,0,0,1,0,0,0,0,0,1,0,0,1
38,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,9,1,0,0,12,700,130,4,0,0,1,0,-1,-1,-1,0,0,0,1,0,1,0
38,9,2,1,0,14,700,150,4.5,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,0,0,1
38,9,3,0,0,8,400,150,3.5,1,0,0,0,1,0,0,-1,-1,-1,-1,1,0,0
38,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,10,1,0,0,14,500,130,5,0,0,0,1,0,1,0,0,0,0,1,-1,-1,-1
38,10,2,1,0,16,600,70,4,-1,-1,-1,-1,0,0,1,1,0,0,0,0,1,0
38,10,3,0,0,10,600,110,4.5,0,1,0,0,0,0,1,0,0,1,0,0,0,1
38,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,11,1,0,0,14,500,110,3.5,0,0,0,1,0,1,0,0,0,1,0,1,0,0
38,11,2,1,0,16,700,90,4,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,1,0
38,11,3,0,0,8,400,70,5,1,0,0,0,1,0,0,1,0,0,0,-1,-1,-1
38,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,12,1,0,0,10,400,150,5,0,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1
38,12,2,1,0,12,400,110,4.5,0,0,1,0,1,0,0,0,0,1,0,0,0,1
38,12,3,0,0,16,700,130,3.5,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0,0
38,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,1,0,0,12,500,90,5,0,0,1,0,0,1,0,0,1,0,0,-1,-1,-1
39,1,2,0,0,8,700,130,4.5,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,1
39,1,3,0,0,12,600,150,3.5,0,0,1,0,0,0,1,-1,-1,-1,-1,1,0,0
39,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2,1,0,0,12,700,90,4.5,0,0,1,0,-1,-1,-1,0,1,0,0,0,0,1
39,2,2,0,0,16,500,110,4,-1,-1,-1,-1,0,1,0,0,0,1,0,0,1,0
39,2,3,0,0,14,600,90,3.5,0,0,0,1,0,0,1,0,1,0,0,1,0,0
39,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,3,1,1,0,14,400,70,4,0,0,0,1,1,0,0,1,0,0,0,0,1,0
39,3,2,0,0,10,500,150,3.5,0,1,0,0,0,1,0,-1,-1,-1,-1,1,0,0
39,3,3,0,0,10,600,130,5,0,1,0,0,0,0,1,0,0,0,1,-1,-1,-1
39,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,4,1,0,0,8,700,70,4.5,1,0,0,0,-1,-1,-1,1,0,0,0,0,0,1
39,4,2,0,0,16,500,110,5,-1,-1,-1,-1,0,1,0,0,0,1,0,-1,-1,-1
39,4,3,0,0,14,400,110,4,0,0,0,1,1,0,0,0,0,1,0,0,1,0
39,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,5,1,0,0,12,400,110,4,0,0,1,0,1,0,0,0,0,1,0,0,1,0
39,5,2,0,0,8,500,130,5,1,0,0,0,0,1,0,0,0,0,1,-1,-1,-1
39,5,3,1,0,10,600,70,4.5,0,1,0,0,0,0,1,1,0,0,0,0,0,1
39,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,6,1,0,0,16,400,90,3.5,-1,-1,-1,-1,1,0,0,0,1,0,0,1,0,0
39,6,2,0,0,8,700,150,5,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
39,6,3,1,0,16,500,70,4.5,-1,-1,-1,-1,0,1,0,1,0,0,0,0,0,1
39,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,7,1,0,0,12,700,90,3.5,0,0,1,0,-1,-1,-1,0,1,0,0,1,0,0
39,7,2,0,0,14,600,150,3.5,0,0,0,1,0,0,1,-1,-1,-1,-1,1,0,0
39,7,3,0,0,8,500,150,4,1,0,0,0,0,1,0,-1,-1,-1,-1,0,1,0
39,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,8,1,0,0,10,500,90,4.5,0,1,0,0,0,1,0,0,1,0,0,0,0,1
39,8,2,1,0,12,400,70,5,0,0,1,0,1,0,0,1,0,0,0,-1,-1,-1
39,8,3,0,0,16,600,130,4,-1,-1,-1,-1,0,0,1,0,0,0,1,0,1,0
39,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,9,1,0,0,10,400,150,4,0,1,0,0,1,0,0,-1,-1,-1,-1,0,1,0
39,9,2,0,0,10,700,130,4.5,0,1,0,0,-1,-1,-1,0,0,0,1,0,0,1
39,9,3,0,0,12,600,110,3.5,0,0,1,0,0,0,1,0,0,1,0,1,0,0
39,9,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,10,1,0,0,10,700,110,5,0,1,0,0,-1,-1,-1,0,0,1,0,-1,-1,-1
39,10,2,0,0,14,600,130,4,0,0,0,1,0,0,1,0,0,0,1,0,1,0
39,10,3,0,0,14,700,70,4.5,0,0,0,1,-1,-1,-1,1,0,0,0,0,0,1
39,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,11,1,0,0,8,400,110,4.5,1,0,0,0,1,0,0,0,0,1,0,0,0,1
39,11,2,0,0,16,600,90,5,-1,-1,-1,-1,0,0,1,0,1,0,0,-1,-1,-1
39,11,3,0,0,12,500,130,4,0,0,1,0,0,1,0,0,0,0,1,0,1,0
39,11,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,12,1,0,0,8,600,70,4,1,0,0,0,0,0,1,1,0,0,0,0,1,0
39,12,2,0,0,14,700,90,5,0,0,0,1,-1,-1,-1,0,1,0,0,-1,-1,-1
39,12,3,0,0,16,400,90,3.5,-1,-1,-1,-1,1,0,0,0,1,0,0,1,0,0
39,12,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,1,1,0,16,400,110,4.5,-1,-1,-1,-1,1,0,0,0,0,1,0,0,0,1
44,1,2,0,0,14,600,90,3.5,0,0,0,1,0,0,1,0,1,0,0,1,0,0
44,1,3,0,0,8,700,130,5,1,0,0,0,-1,-1,-1,0,0,0,1,-1,-1,-1
44,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2,1,0,0,12,500,70,4.5,0,0,1,0,0,1,0,1,0,0,0,0,0,1
44,2,2,1,0,10,500,90,5,0,1,0,0,0,1,0,0,1,0,0,-1,-1,-1
44,2,3,0,0,10,700,150,4,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,0
44,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3,1,0,0,14,400,70,4,0,0,0,1,1,0,0,1,0,0,0,0,1,0
44,3,2,0,0,8,500,150,4,1,0,0,0,0,1,0,-1,-1,-1,-1,0,1,0
44,3,3,1,0,16,700,110,5,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,-1,-1,-1
44,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,4,1,0,0,10,400,110,4.5,0,1,0,0,1,0,0,0,0,1,0,0,0,1
44,4,2,0,0,12,700,150,3.5,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,1,0,0
44,4,3,0,0,16,600,130,3.5,-1,-1,-1,-1,0,0,1,0,0,0,1,1,0,0
44,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,5,1,1,0,10,400,70,4.5,0,1,0,0,1,0,0,1,0,0,0,0,0,1
44,5,2,0,0,10,600,110,4,0,1,0,0,0,0,1,0,0,1,0,0,1,0
44,5,3,0,0,14,700,90,3.5,0,0,0,1,-1,-1,-1,0,1,0,0,1,0,0
44,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,6,1,0,0,8,400,130,5,1,0,0,0,1,0,0,0,0,0,1,-1,-1,-1
44,6,2,0,0,12,600,110,4,0,0,1,0,0,0,1,0,0,1,0,0,1,0
44,6,3,1,0,12,500,90,5,0,0,1,0,0,1,0,0,1,0,0,-1,-1,-1
44,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,7,1,0,0,16,400,130,3.5,-1,-1,-1,-1,1,0,0,0,0,0,1,1,0,0
44,7,2,0,0,8,700,70,4.5,1,0,0,0,-1,-1,-1,1,0,0,0,0,0,1
44,7,3,1,0,14,500,70,5,0,0,0,1,0,1,0,1,0,0,0,-1,-1,-1
44,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,8,1,0,0,12,700,130,4.5,0,0,1,0,-1,-1,-1,0,0,0,1,0,0,1
44,8,2,0,0,16,700,110,3.5,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,1,0,0
44,8,3,0,0,10,500,150,4,0,1,0,0,0,1,0,-1,-1,-1,-1,0,1,0
44,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,9,1,0,0,12,600,150,3.5,0,0,1,0,0,0,1,-1,-1,-1,-1,1,0,0
44,9,2,1,0,8,400,90,5,1,0,0,0,1,0,0,0,1,0,0,-1,-1,-1
44,9,3,0,0,14,600,150,5,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1
44,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,10,1,0,0,8,500,110,3.5,1,0,0,0,0,1,0,0,0,1,0,1,0,0
44,10,2,0,0,14,700,130,4,0,0,0,1,-1,-1,-1,0,0,0,1,0,1,0
44,10,3,1,0,10,600,70,4.5,0,1,0,0,0,0,1,1,0,0,0,0,0,1
44,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,11,1,0,0,12,400,90,4,0,0,1,0,1,0,0,0,1,0,0,0,1,0
44,11,2,1,0,14,700,70,5,0,0,0,1,-1,-1,-1,1,0,0,0,-1,-1,-1
44,11,3,0,0,16,600,150,4.5,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,0,0,1
44,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,12,1,0,0,10,500,90,3.5,0,1,0,0,0,1,0,0,1,0,0,1,0,0
44,12,2,0,0,8,500,150,4,1,0,0,0,0,1,0,-1,-1,-1,-1,0,1,0
44,12,3,1,0,16,400,110,4.5,-1,-1,-1,-1,1,0,0,0,0,1,0,0,0,1
44,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,0,0,10,500,90,5,0,1,0,0,0,1,0,0,1,0,0,-1,-1,-1
55,1,2,1,0,16,700,70,4,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,1,0
55,1,3,0,0,8,700,110,3.5,1,0,0,0,-1,-1,-1,0,0,1,0,1,0,0
55,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,1,0,0,12,600,110,5,0,0,1,0,0,0,1,0,0,1,0,-1,-1,-1
55,2,2,0,0,14,700,130,4.5,0,0,0,1,-1,-1,-1,0,0,0,1,0,0,1
55,2,3,0,0,10,500,150,4,0,1,0,0,0,1,0,-1,-1,-1,-1,0,1,0
55,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,1,0,0,8,400,90,4.5,1,0,0,0,1,0,0,0,1,0,0,0,0,1
55,3,2,0,0,14,600,110,5,0,0,0,1,0,0,1,0,0,1,0,-1,-1,-1
55,3,3,1,0,16,400,70,3.5,-1,-1,-1,-1,1,0,0,1,0,0,0,1,0,0
55,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4,1,1,0,12,600,90,4,0,0,1,0,0,0,1,0,1,0,0,0,1,0
55,4,2,0,0,8,600,130,5,1,0,0,0,0,0,1,0,0,0,1,-1,-1,-1
55,4,3,0,0,10,700,150,3.5,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,1,0,0
55,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,5,1,0,0,12,500,150,3.5,0,0,1,0,0,1,0,-1,-1,-1,-1,1,0,0
55,5,2,1,0,10,500,70,5,0,1,0,0,0,1,0,1,0,0,0,-1,-1,-1
55,5,3,0,0,14,400,110,4,0,0,0,1,1,0,0,0,0,1,0,0,1,0
55,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,6,1,1,0,12,400,150,5,0,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1
55,6,2,0,0,8,600,130,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0
55,6,3,0,0,16,700,70,4.5,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1
55,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,7,1,0,0,14,500,150,3.5,0,0,0,1,0,1,0,-1,-1,-1,-1,1,0,0
55,7,2,0,0,10,700,110,3.5,0,1,0,0,-1,-1,-1,0,0,1,0,1,0,0
55,7,3,1,0,16,400,90,4.5,-1,-1,-1,-1,1,0,0,0,1,0,0,0,0,1
55,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,8,1,1,0,14,700,90,5,0,0,0,1,-1,-1,-1,0,1,0,0,-1,-1,-1
55,8,2,0,0,10,500,70,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0
55,8,3,0,0,16,500,130,4.5,-1,-1,-1,-1,0,1,0,0,0,0,1,0,0,1
55,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,9,1,1,0,16,600,90,4,-1,-1,-1,-1,0,0,1,0,1,0,0,0,1,0
55,9,2,0,0,10,600,70,3.5,0,1,0,0,0,0,1,1,0,0,0,1,0,0
55,9,3,0,0,8,400,110,5,1,0,0,0,1,0,0,0,0,1,0,-1,-1,-1
55,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,10,1,0,0,10,600,90,4.5,0,1,0,0,0,0,1,0,1,0,0,0,0,1
